191.25,110
194.06,115
196.88,114
202.5,114
205.31,120
208.12,133
210.94,133
213.75,142
216.56,152
219.38,161
222.19,163
225.0,155
227.81,152
233.44,145
236.25,137
239.06,135
244.69,128
250.31,130
253.12,131
255.94,130
